checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered
CHK_003034,2026-01-16 08:53:00,6836,CARD,MOBILE,439,54,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,4092,0.1118,0
CHK_003035,2026-01-18 04:41:00,5158,WALLET,DESKTOP,523,60,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,154,0.2862,0
CHK_003036,2026-01-12 23:52:00,903,CARD,MOBILE,633,316,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,5.0,2,0.8892,1
CHK_003037,2026-01-23 22:57:00,12505,WALLET,DESKTOP,382,67,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2301,0.02,0
CHK_003038,2026-01-03 15:47:00,1142,WALLET,MOBILE,701,398,1,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,3371,0.1673,0
CHK_003039,2026-01-29 19:28:00,7392,UPI,MOBILE,691,458,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,281,0.5674,0
CHK_003040,2026-01-25 22:38:00,4858,UPI,MOBILE,709,292,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,12.0,37,0.5704,1
CHK_003041,2026-01-03 19:48:00,1090,CARD,MOBILE,174,419,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,393,0.5826,0
CHK_003042,2026-01-08 00:00:00,4284,WALLET,MOBILE,273,273,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,5,0.7106,0
CHK_003043,2026-01-18 10:33:00,7554,UPI,MOBILE,680,49,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,17.0,23,0.4754,1
CHK_003044,2026-01-05 21:27:00,5229,WALLET,DESKTOP,361,333,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3257,0.2277,0
CHK_003045,2026-01-15 10:00:00,13590,CARD,DESKTOP,334,418,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,350,0.0748,0
CHK_003046,2026-01-02 00:44:00,3876,WALLET,MOBILE,408,202,2,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,632.0,4092,0.3393,1
CHK_003047,2026-01-13 01:59:00,9376,WALLET,DESKTOP,258,452,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,59.0,323,0.4625,1
CHK_003048,2026-01-16 02:12:00,3566,CARD,DESKTOP,650,383,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,121,0.4679,0
CHK_003049,2026-01-17 07:14:00,11727,WALLET,MOBILE,309,171,2,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,462.0,478,0.5169,1
CHK_003050,2026-01-07 04:17:00,7609,UPI,DESKTOP,331,303,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,1,195.0,216,0.3028,1
CHK_003051,2026-01-22 03:30:00,8719,CARD,MOBILE,657,103,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,6.0,17,0.4982,1
CHK_003052,2026-01-20 20:15:00,850,WALLET,MOBILE,498,152,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,467,0.3987,0
CHK_003053,2026-01-07 13:40:00,9432,WALLET,MOBILE,665,42,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,116,0.5657,0
CHK_003054,2026-01-03 10:50:00,4909,CARD,MOBILE,436,146,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,1715,0.3705,0
CHK_003055,2026-01-26 08:31:00,6178,CARD,MOBILE,516,35,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3986,0.4902,0
CHK_003056,2026-01-22 00:48:00,5354,CARD,MOBILE,373,131,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,145,0.6877,0
CHK_003057,2026-01-29 19:30:00,2117,CARD,MOBILE,165,54,0,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,240,0.2592,0
CHK_003058,2026-01-15 03:19:00,12350,WALLET,MOBILE,854,30,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,369,0.1515,0
CHK_003059,2026-01-24 16:17:00,6053,UPI,DESKTOP,541,101,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,355,0.4805,0
CHK_003060,2026-01-24 00:16:00,1692,UPI,DESKTOP,542,429,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,106.0,112,0.5364,1
CHK_003061,2026-01-24 17:20:00,840,WALLET,MOBILE,315,91,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,188.0,219,0.5478,1
CHK_003062,2026-01-22 14:08:00,8287,CARD,DESKTOP,501,581,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,950,0.2957,0
CHK_003063,2026-01-10 00:04:00,4102,WALLET,DESKTOP,450,492,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,70.0,105,0.5847,1
CHK_003064,2026-01-05 12:59:00,4723,CARD,MOBILE,367,202,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,226.0,269,0.4019,1
CHK_003065,2026-01-30 22:56:00,1292,WALLET,DESKTOP,346,429,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,15.0,251,0.4517,1
CHK_003066,2026-01-28 15:54:00,667,WALLET,MOBILE,330,191,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,115,0.4542,0
CHK_003067,2026-01-28 22:39:00,8240,CARD,MOBILE,282,234,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,971.0,2981,0.4539,1
CHK_003068,2026-01-04 06:48:00,14133,WALLET,DESKTOP,389,457,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,251,0.0458,0
CHK_003069,2026-01-29 16:29:00,7101,UPI,MOBILE,270,147,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,298,0.4476,0
CHK_003070,2026-01-15 11:47:00,7820,WALLET,MOBILE,160,460,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,19.0,26,0.6655,1
CHK_003071,2026-01-06 07:38:00,9002,CARD,MOBILE,281,42,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,865,0.312,0
CHK_003072,2026-01-03 01:44:00,7444,CARD,MOBILE,271,230,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,8.0,760,0.1361,1
CHK_003073,2026-01-19 03:43:00,10965,CARD,MOBILE,458,225,2,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,45,0.5752,0
CHK_003074,2026-01-01 04:01:00,4832,CARD,MOBILE,473,367,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,1323,0.5445,0
CHK_003075,2026-01-25 13:29:00,12023,CARD,DESKTOP,685,407,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,354,0.3179,0
CHK_003076,2026-01-01 01:06:00,2753,UPI,DESKTOP,520,341,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,998.0,1406,0.6266,1
CHK_003077,2026-01-13 04:51:00,2002,WALLET,DESKTOP,417,285,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,8,0.4612,0
CHK_003078,2026-01-15 20:58:00,4965,CARD,DESKTOP,454,89,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,36,0.7225,0
CHK_003079,2026-01-14 19:11:00,7804,CARD,DESKTOP,711,422,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,92,0.2729,0
CHK_003080,2026-01-13 20:37:00,3690,UPI,DESKTOP,499,405,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,697.0,1122,0.2742,1
CHK_003081,2026-01-28 22:00:00,599,WALLET,DESKTOP,743,390,1,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,51.0,143,0.7356,1
CHK_003082,2026-01-27 07:20:00,5401,UPI,DESKTOP,249,756,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,41,0.2947,0
CHK_003083,2026-01-17 15:06:00,5881,UPI,MOBILE,176,126,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,906,0.3732,0
CHK_003084,2026-01-11 01:41:00,5998,CARD,MOBILE,436,331,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,6.0,7,0.6639,1
CHK_003085,2026-01-06 21:17:00,5059,CARD,DESKTOP,170,70,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,251,0.1103,0
CHK_003086,2026-01-26 14:10:00,14254,CARD,MOBILE,564,124,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1592,0.0557,0
CHK_003087,2026-01-28 18:18:00,7804,UPI,DESKTOP,789,318,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,397,0.2488,0
CHK_003088,2026-01-29 05:09:00,7683,CARD,MOBILE,574,296,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,148.0,231,0.524,1
CHK_003089,2026-01-09 01:29:00,3516,WALLET,DESKTOP,282,218,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,1239.0,4187,0.2038,1
CHK_003090,2026-01-06 11:32:00,4104,WALLET,DESKTOP,644,445,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,2,0,PAYMENT_FAILURE,1,22.0,768,0.4656,1
CHK_003091,2026-01-29 06:11:00,3895,UPI,DESKTOP,226,329,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,242.0,527,0.5482,1
CHK_003092,2026-01-01 12:12:00,6663,UPI,MOBILE,323,341,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1074,0.3642,0
CHK_003093,2026-01-25 03:44:00,6201,WALLET,MOBILE,475,150,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,292,0.5098,0
CHK_003094,2026-01-06 13:05:00,7842,WALLET,MOBILE,543,327,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,108.0,313,0.3889,1
CHK_003095,2026-01-19 14:38:00,7630,CARD,DESKTOP,493,139,3,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,305.0,334,0.5018,1
CHK_003096,2026-01-23 03:44:00,3697,UPI,MOBILE,666,438,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,202,0.262,0
CHK_003097,2026-01-25 06:52:00,2728,WALLET,DESKTOP,588,360,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,12.0,90,0.5168,1
CHK_003098,2026-01-27 21:00:00,8875,UPI,MOBILE,484,633,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3691,0.1554,0
CHK_003099,2026-01-04 01:03:00,4169,WALLET,DESKTOP,164,483,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,592.0,832,0.1756,1
CHK_003100,2026-01-22 08:06:00,10306,UPI,MOBILE,184,134,3,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,210.0,262,0.4932,1
CHK_003101,2026-01-09 06:36:00,12249,CARD,MOBILE,891,170,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,763,0.1076,0
CHK_003102,2026-01-07 23:18:00,6398,UPI,MOBILE,196,165,0,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,211,0.1184,0
CHK_003103,2026-01-07 07:46:00,7939,CARD,DESKTOP,685,246,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,92.0,293,0.6189,1
CHK_003104,2026-01-16 21:07:00,6168,WALLET,MOBILE,342,194,0,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,158,0.4224,0
CHK_003105,2026-01-19 05:14:00,8459,CARD,DESKTOP,227,339,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,8.0,9,0.5781,1
CHK_003106,2026-01-30 19:45:00,1962,WALLET,MOBILE,660,340,1,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,8.0,16,0.8676,1
CHK_003107,2026-01-17 15:03:00,3779,CARD,DESKTOP,689,447,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,204,0.3415,0
CHK_003108,2026-01-04 18:34:00,3896,CARD,DESKTOP,582,310,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,43.0,80,0.6096,1
CHK_003109,2026-01-25 16:34:00,1644,UPI,DESKTOP,184,119,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,67,0.4945,0
CHK_003110,2026-01-13 09:25:00,3999,UPI,DESKTOP,131,456,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,152.0,329,0.1875,1
CHK_003111,2026-01-07 08:05:00,1383,WALLET,MOBILE,284,513,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,30.0,113,0.2781,1
CHK_003112,2026-01-08 18:37:00,8015,CARD,MOBILE,296,241,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,332,0.1333,0
CHK_003113,2026-01-29 00:41:00,921,WALLET,DESKTOP,290,448,0,PAYMENT,Poor,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,33.0,51,0.3652,1
CHK_003114,2026-01-18 11:21:00,10735,WALLET,DESKTOP,272,462,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,11,0.2864,0
CHK_003115,2026-01-25 08:02:00,4108,UPI,MOBILE,206,100,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,698,0.4938,0
CHK_003116,2026-01-29 20:24:00,4176,UPI,MOBILE,690,304,0,OTP,Good,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,288,0.3176,0
CHK_003117,2026-01-14 08:44:00,3077,CARD,MOBILE,619,240,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,134,0.4833,0
CHK_003118,2026-01-07 16:54:00,1864,CARD,DESKTOP,298,407,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,91.0,137,0.2797,1
CHK_003119,2026-01-03 14:23:00,3917,WALLET,DESKTOP,265,266,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,172.0,496,0.307,1
CHK_003120,2026-01-19 00:15:00,11728,WALLET,DESKTOP,470,437,2,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,352,0.2592,0
CHK_003121,2026-01-29 03:32:00,9346,CARD,DESKTOP,596,109,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,67.0,310,0.5029,1
CHK_003122,2026-01-01 11:26:00,9197,UPI,DESKTOP,778,93,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,205.0,221,0.5567,1
CHK_003123,2026-01-19 14:27:00,2639,CARD,DESKTOP,515,93,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,4049,0.2377,0
CHK_003124,2026-01-06 04:04:00,8366,CARD,DESKTOP,320,487,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,316,0.4173,0
CHK_003125,2026-01-01 07:28:00,9096,UPI,MOBILE,181,168,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1365,0.2036,0
CHK_003126,2026-01-07 06:20:00,8172,UPI,DESKTOP,274,49,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,1045,0.3844,0
CHK_003127,2026-01-11 12:22:00,2085,CARD,DESKTOP,552,759,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,232,0.2325,0
CHK_003128,2026-01-30 04:43:00,6261,UPI,DESKTOP,168,185,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,61,0.2765,0
CHK_003129,2026-01-22 03:36:00,565,WALLET,DESKTOP,298,497,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,24.0,94,0.3215,1
CHK_003130,2026-01-20 15:16:00,9124,WALLET,DESKTOP,790,398,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,1004.0,1029,0.6326,1
CHK_003131,2026-01-08 04:37:00,2641,UPI,MOBILE,505,49,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,63,0.3408,0
CHK_003132,2026-01-17 16:16:00,8980,UPI,DESKTOP,270,126,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,131.0,150,0.2992,1
CHK_003133,2026-01-07 06:49:00,14753,WALLET,DESKTOP,212,196,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2996,0.1021,0
CHK_003134,2026-01-14 20:18:00,8229,UPI,MOBILE,377,479,3,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,30.0,56,0.7763,1
CHK_003135,2026-01-13 21:46:00,770,CARD,DESKTOP,681,409,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,3777,0.3504,0
CHK_003136,2026-01-06 13:34:00,2586,CARD,MOBILE,378,450,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,104.0,144,0.6792,1
CHK_003137,2026-01-25 21:41:00,11616,CARD,DESKTOP,664,128,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,882.0,930,0.3555,1
CHK_003138,2026-01-21 01:37:00,6469,UPI,MOBILE,143,340,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,1101.0,1118,0.2085,1
CHK_003139,2026-01-14 08:17:00,3561,CARD,DESKTOP,159,53,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2321,0.386,0
CHK_003140,2026-01-18 03:03:00,5603,WALLET,DESKTOP,336,609,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,92.0,215,0.2461,1
CHK_003141,2026-01-18 15:55:00,8438,UPI,MOBILE,251,141,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1407,0.1821,0
CHK_003142,2026-01-09 06:36:00,8871,CARD,DESKTOP,663,216,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,222,0.4222,0
CHK_003143,2026-01-16 01:30:00,3946,WALLET,DESKTOP,586,260,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,262.0,732,0.3997,1
CHK_003144,2026-01-27 18:00:00,13201,UPI,DESKTOP,200,360,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,217,0.0887,0
CHK_003145,2026-01-13 07:32:00,10777,WALLET,MOBILE,180,114,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,11.0,81,0.5752,1
CHK_003146,2026-01-24 23:57:00,12734,WALLET,MOBILE,199,410,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,307,0.0268,0
CHK_003147,2026-01-28 04:44:00,3627,CARD,MOBILE,586,457,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,189,0.4897,0
CHK_003148,2026-01-09 00:28:00,8244,CARD,MOBILE,647,329,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,229.0,1122,0.399,1
CHK_003149,2026-01-21 02:30:00,14076,CARD,MOBILE,265,195,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,5.0,92,0.2261,1
CHK_003150,2026-01-01 21:52:00,9590,CARD,MOBILE,220,320,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,24,0.4977,0
CHK_003151,2026-01-30 06:01:00,3628,UPI,MOBILE,426,191,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,120,0.4971,0
CHK_003152,2026-01-19 22:57:00,5737,CARD,DESKTOP,416,237,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,861,0.4509,0
CHK_003153,2026-01-13 22:05:00,14880,UPI,MOBILE,471,226,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,7.0,12,0.3305,1
CHK_003154,2026-01-30 07:13:00,1330,UPI,DESKTOP,573,152,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,95.0,784,0.5748,1
CHK_003155,2026-01-21 08:39:00,5336,UPI,DESKTOP,324,471,0,OTP,Poor,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,298,0.2394,0
CHK_003156,2026-01-01 04:32:00,10726,UPI,MOBILE,597,77,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,240,0.3813,0
CHK_003157,2026-01-21 02:27:00,2754,UPI,MOBILE,671,384,1,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,135.0,268,0.5347,1
CHK_003158,2026-01-05 18:30:00,2158,WALLET,MOBILE,567,458,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,1468,0.4531,0
CHK_003159,2026-01-30 22:04:00,8025,UPI,MOBILE,365,58,1,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,259,0.6238,0
CHK_003160,2026-01-05 06:12:00,3137,CARD,MOBILE,294,23,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,125,0.6278,0
CHK_003161,2026-01-29 08:33:00,4865,WALLET,MOBILE,558,81,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,146,0.4515,0
CHK_003162,2026-01-06 13:58:00,859,WALLET,DESKTOP,644,51,0,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,481,0.3,0
CHK_003163,2026-01-13 11:10:00,14818,CARD,DESKTOP,148,461,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,290,0.1055,0
CHK_003164,2026-01-07 04:14:00,10792,WALLET,MOBILE,311,455,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,11.0,99,0.4374,1
CHK_003165,2026-01-15 00:27:00,4982,CARD,DESKTOP,241,148,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,181,0.3738,0
CHK_003166,2026-01-20 19:29:00,8929,CARD,DESKTOP,449,384,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,269,0.3643,0
CHK_003167,2026-01-14 23:23:00,792,CARD,MOBILE,465,379,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,560.0,978,0.4024,1
CHK_003168,2026-01-04 02:57:00,3192,UPI,MOBILE,406,530,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,307,0.2553,0
CHK_003169,2026-01-12 19:20:00,5671,CARD,MOBILE,470,164,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,510,0.2771,0
CHK_003170,2026-01-13 09:10:00,3306,CARD,DESKTOP,372,302,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,66.0,356,0.3797,1
CHK_003171,2026-01-29 00:37:00,2547,UPI,DESKTOP,146,580,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,222,0.2161,0
CHK_003172,2026-01-06 06:07:00,864,UPI,DESKTOP,508,426,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,12.0,23,0.4903,1
CHK_003173,2026-01-15 14:45:00,8656,WALLET,MOBILE,635,617,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,237.0,247,0.2635,1
CHK_003174,2026-01-07 13:48:00,5400,UPI,MOBILE,683,214,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1809,0.3017,0
CHK_003175,2026-01-09 10:38:00,5738,CARD,DESKTOP,538,362,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,3074,0.3906,0
CHK_003176,2026-01-17 10:18:00,2356,CARD,MOBILE,430,245,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,91.0,148,0.3544,1
CHK_003177,2026-01-02 18:50:00,592,WALLET,MOBILE,272,622,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,359,0.1725,0
CHK_003178,2026-01-15 21:00:00,4043,WALLET,MOBILE,541,431,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,78.0,337,0.5391,1
CHK_003179,2026-01-13 16:58:00,6726,WALLET,DESKTOP,497,382,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,13.0,19,0.6395,1
CHK_003180,2026-01-29 11:42:00,6633,WALLET,MOBILE,373,134,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,231,0.2976,0
CHK_003181,2026-01-02 19:16:00,6030,WALLET,MOBILE,592,421,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,299.0,358,0.2679,1
CHK_003182,2026-01-16 03:10:00,1763,CARD,MOBILE,682,91,2,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,141.0,2950,0.3028,1
CHK_003183,2026-01-12 21:58:00,3103,WALLET,DESKTOP,430,452,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,1109,0.4747,0
