checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,predicted_cause,prediction_confidence,chosen_action,ERV_score,prediction_confidence,explanation,recoverability_score
CHK_000486,2026-01-01 14:49:00,5061.0,WALLET,DESKTOP,142,154,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1568,0.02,0,PRICE_HESITATION,0.99973613,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.17976246669178397
CHK_000487,2026-01-07 06:18:00,5107.0,WALLET,MOBILE,164,127,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,326,0.3206,0,PAYMENT_FAILURE,0.9996698,PAYMENT_METHOD_SWITCH,2509.07,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.431 | time=326min | amount=₹5107 | ERV=₹2509,0.4309657646469266
CHK_000488,2026-01-30 19:33:00,5147.0,CARD,DESKTOP,442,793,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,177,0.2461,0,DISTRACTION_TIMEOUT,0.99981624,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4041150500886671
CHK_000489,2026-01-07 22:04:00,1377.0,UPI,MOBILE,248,68,3,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,454,0.6438,0,PAYMENT_FAILURE,0.9997868,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.4145647595378926
CHK_000490,2026-01-03 08:40:00,8726.0,UPI,DESKTOP,566,651,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,35.0,128,0.3809,1,DISTRACTION_TIMEOUT,0.99966824,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.4140334650958259
CHK_000491,2026-01-16 13:21:00,3884.0,CARD,MOBILE,254,53,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,12.0,81,0.5985,1,OTP_FRICTION,0.999754,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.5828782160555956
CHK_000492,2026-01-06 00:44:00,9105.0,WALLET,MOBILE,596,122,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,169.0,326,0.2881,1,PRICE_HESITATION,0.9997919,DISCOUNT_OFFER,2150.86,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.222 | time=326min | amount=₹9105 | ERV=₹2151,0.22233258249172555
CHK_000493,2026-01-28 13:49:00,4308.0,WALLET,MOBILE,306,212,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,40.0,52,0.5988,1,OTP_FRICTION,0.9997029,RETRY_LINK,2868.68,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.591 | time=52min | amount=₹4308 | ERV=₹2869,0.5908578605175369
CHK_000494,2026-01-17 08:04:00,5416.0,CARD,DESKTOP,628,172,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,43.0,89,0.445,1,PAYMENT_FAILURE,0.99961406,PAYMENT_METHOD_SWITCH,2887.39,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.468 | time=89min | amount=₹5416 | ERV=₹2887,0.46765052492551873
CHK_000495,2026-01-16 23:15:00,3079.0,UPI,DESKTOP,527,163,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,275,0.3551,0,PRICE_HESITATION,0.99975425,NUDGE,636.05,0.9998,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.225 | time=275min | amount=₹3079 | ERV=₹636,0.22454023653373667
CHK_000496,2026-01-30 23:08:00,10780.0,UPI,DESKTOP,710,171,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3500,0.1476,0,PRICE_HESITATION,0.9997911,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.14277370825581057
CHK_000497,2026-01-25 19:54:00,4855.0,CARD,DESKTOP,476,359,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,190.0,716,0.2665,1,PRICE_HESITATION,0.9997383,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.20677668462703283
CHK_000498,2026-01-19 15:52:00,2804.0,WALLET,DESKTOP,433,41,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,358,0.358,0,PRICE_HESITATION,0.9997098,NUDGE,570.03,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.221 | time=358min | amount=₹2804 | ERV=₹570,0.2209687906185272
CHK_000499,2026-01-10 01:06:00,3764.0,CARD,DESKTOP,435,321,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,1,28.0,52,0.4551,1,PAYMENT_FAILURE,0.99952877,STOP,0.0,0.9995,Stopped by rule: MAX_TOUCHES,0.4742262101607923
CHK_000500,2026-01-24 06:00:00,5906.0,WALLET,MOBILE,372,181,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1370,0.4317,0,DISTRACTION_TIMEOUT,0.9997019,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.26769497174856116
CHK_000501,2026-01-15 03:29:00,10087.0,CARD,DESKTOP,633,379,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,153.0,257,0.4311,1,PAYMENT_FAILURE,0.9997342,PAYMENT_METHOD_SWITCH,5068.17,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.441 | time=257min | amount=₹10087 | ERV=₹5068,0.44074215325708366
CHK_000502,2026-01-22 14:35:00,3975.0,UPI,MOBILE,201,148,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,156.0,208,0.4044,1,PAYMENT_FAILURE,0.9996679,PAYMENT_METHOD_SWITCH,2030.64,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.448 | time=208min | amount=₹3975 | ERV=₹2031,0.448117289974166
CHK_000503,2026-01-28 07:49:00,921.0,CARD,DESKTOP,440,94,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,138,0.5072,0,PAYMENT_FAILURE,0.9997495,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.4593176507148421
CHK_000504,2026-01-15 02:37:00,1939.0,WALLET,MOBILE,145,570,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,133.0,290,0.1932,1,DISTRACTION_TIMEOUT,0.99981016,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.3830412533908735
CHK_000505,2026-01-17 01:12:00,6184.0,CARD,MOBILE,475,367,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,5.0,48,0.52,1,DISTRACTION_TIMEOUT,0.9997681,NUDGE,2822.04,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.431 | time=48min | amount=₹6184 | ERV=₹2822,0.4313276150767026
CHK_000506,2026-01-01 06:10:00,2486.0,UPI,MOBILE,510,211,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1060,0.2631,0,PRICE_HESITATION,0.9997801,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.1948221341900685
CHK_000507,2026-01-22 23:19:00,2167.0,UPI,DESKTOP,156,788,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,125,0.191,0,DISTRACTION_TIMEOUT,0.99981016,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.41465692179740576
CHK_000508,2026-01-24 21:34:00,940.0,WALLET,DESKTOP,796,425,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,229.0,1393,0.5569,1,OTP_FRICTION,0.999726,RETRY_LINK,431.24,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.407 | time=1393min | amount=₹940 | ERV=₹431,0.40707193516382123
CHK_000509,2026-01-16 12:02:00,5177.0,CARD,DESKTOP,406,57,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,806,0.5125,0,DISTRACTION_TIMEOUT,0.99971,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.31238682323479006
CHK_000510,2026-01-26 21:29:00,7660.0,UPI,DESKTOP,821,276,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,549.0,3868,0.149,1,PRICE_HESITATION,0.99981815,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.13829133176878664
CHK_000511,2026-01-25 10:09:00,9981.0,UPI,DESKTOP,244,352,0,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,65.0,107,0.5672,1,OTP_FRICTION,0.9997764,NUDGE,5288.79,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.576 | time=107min | amount=₹9981 | ERV=₹5289,0.5759624473075409
CHK_000512,2026-01-25 06:18:00,7442.0,CARD,MOBILE,614,656,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1329,0.3032,0,DISTRACTION_TIMEOUT,0.99966824,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.2701515388104909
CHK_000513,2026-01-03 05:23:00,5673.0,CARD,DESKTOP,506,464,2,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,106,0.4452,0,DISTRACTION_TIMEOUT,0.9997497,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.418649962013225
CHK_000514,2026-01-11 07:35:00,3685.0,UPI,DESKTOP,266,185,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,114.0,154,0.5509,1,PAYMENT_FAILURE,0.9997762,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.4566861934564856
CHK_000515,2026-01-16 00:18:00,7402.0,CARD,MOBILE,247,464,1,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,3997,0.1523,0,OTP_FRICTION,0.9996959,STOP,0.0,0.9997,Stopped by rule: LOW_RECOVERABILITY,0.3652617105741853
CHK_000516,2026-01-15 04:31:00,7820.0,WALLET,MOBILE,223,94,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,23,0.6046,0,PAYMENT_FAILURE,0.99980396,PAYMENT_METHOD_SWITCH,4275.16,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.480 | time=23min | amount=₹7820 | ERV=₹4275,0.4795574911758953
CHK_000517,2026-01-29 07:29:00,2691.0,WALLET,MOBILE,538,188,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,18.0,168,0.5632,1,PAYMENT_FAILURE,0.99960786,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.45441883889821233
CHK_000518,2026-01-26 06:29:00,3011.0,UPI,DESKTOP,569,530,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,186,0.3323,0,DISTRACTION_TIMEOUT,0.9997515,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.40234642151146516
CHK_000519,2026-01-19 01:33:00,14222.0,WALLET,DESKTOP,138,155,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,859,0.0558,0,PRICE_HESITATION,0.99978095,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.20161930304631137
CHK_000520,2026-01-16 14:55:00,9991.0,WALLET,DESKTOP,470,72,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,25.0,48,0.5452,1,OTP_FRICTION,0.9997925,STOP,0.0,0.9998,Stopped by rule: OPT_OUT,0.5919810453084305
CHK_000521,2026-01-06 23:47:00,7151.0,CARD,DESKTOP,324,580,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,275,0.2284,0,DISTRACTION_TIMEOUT,0.9997249,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.385701235137514
CHK_000522,2026-01-23 22:12:00,4349.0,WALLET,DESKTOP,501,489,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1013,0.2471,0,PAYMENT_FAILURE,0.9994937,PAYMENT_METHOD_SWITCH,1802.46,0.9995,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=0.999 | recoverability=0.364 | time=1013min | amount=₹4349 | ERV=₹1802,0.36355684458434007
CHK_000523,2026-01-26 02:22:00,8734.0,CARD,MOBILE,383,202,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,286,0.3527,0,DISTRACTION_TIMEOUT,0.9995565,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.3837466189504803
CHK_000524,2026-01-07 22:46:00,5201.0,CARD,DESKTOP,582,218,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,56.0,157,0.2886,1,PAYMENT_FAILURE,0.9995906,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.4561975863051911
CHK_000525,2026-01-09 11:33:00,7687.0,CARD,DESKTOP,152,757,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,499.0,1065,0.0755,1,DISTRACTION_TIMEOUT,0.99970585,STOP,0.0,0.9997,Stopped by rule: LOW_RECOVERABILITY,0.2886773274004211
CHK_000526,2026-01-05 16:02:00,4644.0,UPI,MOBILE,606,130,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,271,0.4572,0,PAYMENT_FAILURE,0.99960786,STOP,0.0,0.9996,Stopped by rule: COOLDOWN,0.4387021819164185
CHK_000527,2026-01-11 13:42:00,3729.0,UPI,MOBILE,651,528,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,52,0.495,0,DISTRACTION_TIMEOUT,0.9997867,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4304290831915468
CHK_000528,2026-01-08 20:34:00,2652.0,CARD,DESKTOP,599,171,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,98.0,140,0.333,1,PRICE_HESITATION,0.9997801,NUDGE,562.61,0.9998,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.231 | time=140min | amount=₹2652 | ERV=₹563,0.23059197828040953
CHK_000529,2026-01-27 15:39:00,4423.0,WALLET,MOBILE,656,467,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,393.0,1398,0.2787,1,DISTRACTION_TIMEOUT,0.9997875,NUDGE,1245.11,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.266 | time=1398min | amount=₹4423 | ERV=₹1245,0.2660752211922822
CHK_000530,2026-01-18 11:52:00,8838.0,UPI,DESKTOP,458,28,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,1218,0.381,0,OTP_FRICTION,0.99979156,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.41755560582212753
CHK_000531,2026-01-24 14:52:00,7266.0,UPI,DESKTOP,302,598,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,93,0.3359,0,DISTRACTION_TIMEOUT,0.99970454,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.42142683925950486
CHK_000532,2026-01-23 15:44:00,9907.0,CARD,MOBILE,313,399,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,2025,0.0745,0,PAYMENT_FAILURE,0.99964154,STOP,0.0,0.9996,Stopped by rule: MAX_TOUCHES,0.3210167355068853
CHK_000533,2026-01-28 18:03:00,5088.0,CARD,MOBILE,650,248,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,53,0.4582,0,PRICE_HESITATION,0.99975616,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.23465749978923595
CHK_000534,2026-01-23 19:52:00,8189.0,CARD,MOBILE,615,272,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,56,0.4805,0,PAYMENT_FAILURE,0.99963784,PAYMENT_METHOD_SWITCH,4420.37,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.474 | time=56min | amount=₹8189 | ERV=₹4420,0.4735032311619479
CHK_000535,2026-01-13 14:38:00,14006.0,WALLET,DESKTOP,680,128,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,606.0,638,0.1413,1,PRICE_HESITATION,0.9998172,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.20970857248077332
CHK_000536,2026-01-10 15:35:00,8721.0,UPI,MOBILE,478,426,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,25.0,131,0.4763,1,PAYMENT_FAILURE,0.99973625,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.4604825668889545
CHK_000537,2026-01-09 18:38:00,4373.0,WALLET,MOBILE,599,362,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,192,0.4054,0,DISTRACTION_TIMEOUT,0.99975103,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4011762973270264
CHK_000538,2026-01-05 12:53:00,7512.0,CARD,DESKTOP,587,161,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,13,0.793,0,DISTRACTION_TIMEOUT,0.9994867,NUDGE,3491.8,0.9995,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=0.999 | recoverability=0.439 | time=13min | amount=₹7512 | ERV=₹3492,0.43934766154431637
CHK_000539,2026-01-18 14:42:00,3754.0,CARD,MOBILE,421,175,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,61,0.4269,0,PRICE_HESITATION,0.9997069,NUDGE,809.12,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.234 | time=61min | amount=₹3754 | ERV=₹809,0.23427809667908578
CHK_000540,2026-01-22 13:22:00,3660.0,UPI,DESKTOP,612,217,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,200.0,359,0.4703,1,OTP_FRICTION,0.9997609,RETRY_LINK,2141.84,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.519 | time=359min | amount=₹3660 | ERV=₹2142,0.5192576469718916
CHK_000541,2026-01-21 11:20:00,9986.0,CARD,DESKTOP,570,358,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2238,0.0529,0,PRICE_HESITATION,0.9998141,STOP,0.0,0.9998,Stopped by rule: OPT_OUT,0.16381884806796107
CHK_000542,2026-01-02 05:45:00,8227.0,WALLET,MOBILE,288,315,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,327,0.6113,0,OTP_FRICTION,0.99972504,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.5255208862182554
CHK_000543,2026-01-01 12:40:00,9728.0,UPI,MOBILE,559,384,2,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,14.0,274,0.4248,1,OTP_FRICTION,0.99975723,RETRY_LINK,5881.38,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.536 | time=274min | amount=₹9728 | ERV=₹5881,0.5364532374488327
CHK_000544,2026-01-27 12:56:00,2607.0,WALLET,DESKTOP,621,236,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,222,0.5822,0,OTP_FRICTION,0.99979836,NUDGE,1314.1,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.548 | time=222min | amount=₹2607 | ERV=₹1314,0.5478959327474553
CHK_000545,2026-01-25 20:14:00,1588.0,CARD,DESKTOP,695,176,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,74.0,337,0.5713,1,OTP_FRICTION,0.99979836,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.5235370345192631
CHK_000546,2026-01-04 06:45:00,4800.0,CARD,DESKTOP,687,306,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,292,0.4944,0,PAYMENT_FAILURE,0.999613,PAYMENT_METHOD_SWITCH,2384.13,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.436 | time=292min | amount=₹4800 | ERV=₹2384,0.4356966438374468
CHK_000547,2026-01-21 15:59:00,3485.0,UPI,MOBILE,739,221,2,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,21.0,25,0.5751,1,OTP_FRICTION,0.9997609,RETRY_LINK,2350.85,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.599 | time=25min | amount=₹3485 | ERV=₹2351,0.5985478837897423
CHK_000548,2026-01-04 14:07:00,932.0,UPI,MOBILE,550,144,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,417.0,3537,0.3805,1,DISTRACTION_TIMEOUT,0.99967,STOP,0.0,0.9997,STOP chosen: 3537 min exceeds 2946 min window for DISTRACTION_TIMEOUT,0.21636829023735632
CHK_000549,2026-01-26 21:37:00,2475.0,CARD,MOBILE,264,463,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,143.0,178,0.3361,1,PAYMENT_FAILURE,0.99957186,STOP,0.0,0.9996,Stopped by rule: OPT_OUT,0.4528191241807699
CHK_000550,2026-01-12 13:10:00,1136.0,CARD,MOBILE,493,279,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,307,0.3768,0,DISTRACTION_TIMEOUT,0.9996125,STOP,0.0,0.9996,Stopped by rule: COOLDOWN,0.38007525660027697
CHK_000551,2026-01-02 11:08:00,4114.0,UPI,MOBILE,338,31,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,80,0.5691,0,PAYMENT_FAILURE,0.9997737,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.46922711599107947
CHK_000552,2026-01-20 09:39:00,2345.0,CARD,MOBILE,502,36,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,3013,0.302,0,PAYMENT_FAILURE,0.9997229,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.30616113533393635
CHK_000553,2026-01-09 23:31:00,4931.0,UPI,DESKTOP,266,160,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1040,0.3775,0,DISTRACTION_TIMEOUT,0.99970335,NUDGE,1516.6,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.291 | time=1040min | amount=₹4931 | ERV=₹1517,0.29070334506026496
CHK_000554,2026-01-18 21:48:00,1525.0,CARD,DESKTOP,483,271,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,22.0,54,0.5032,1,DISTRACTION_TIMEOUT,0.99969447,NUDGE,693.75,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.430 | time=54min | amount=₹1525 | ERV=₹694,0.42998118610209346
CHK_000555,2026-01-02 19:40:00,5365.0,WALLET,MOBILE,357,261,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,1048,0.4132,0,OTP_FRICTION,0.99975544,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.430149880534677
CHK_000556,2026-01-25 14:34:00,6468.0,CARD,DESKTOP,242,673,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,28.0,59,0.4072,1,DISTRACTION_TIMEOUT,0.9997768,NUDGE,2934.79,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.429 | time=59min | amount=₹6468 | ERV=₹2935,0.4288654210077315
CHK_000557,2026-01-29 21:36:00,9805.0,UPI,DESKTOP,490,64,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,73.0,113,0.6849,1,OTP_FRICTION,0.99981064,NUDGE,5181.41,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.574 | time=113min | amount=₹9805 | ERV=₹5181,0.5743977152716053
CHK_000558,2026-01-10 21:40:00,1574.0,UPI,MOBILE,379,790,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,59,0.3706,0,DISTRACTION_TIMEOUT,0.9997799,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4288654210077315
CHK_000559,2026-01-09 06:26:00,8472.0,UPI,DESKTOP,646,304,0,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,219,0.3094,0,OTP_FRICTION,0.9997986,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.5485787211305576
CHK_000560,2026-01-06 03:16:00,5741.0,WALLET,MOBILE,406,313,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,50.0,61,0.6923,1,OTP_FRICTION,0.9997161,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.5883508411605762
CHK_000561,2026-01-26 13:04:00,11073.0,WALLET,MOBILE,261,63,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,285,0.2348,0,PAYMENT_FAILURE,0.99970573,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.43669130328007855
CHK_000562,2026-01-11 17:51:00,1364.0,WALLET,DESKTOP,683,157,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,827,0.4385,0,PAYMENT_FAILURE,0.99961215,PAYMENT_METHOD_SWITCH,586.85,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.377 | time=827min | amount=₹1364 | ERV=₹587,0.37740396748877786
CHK_000563,2026-01-18 18:07:00,12976.0,CARD,MOBILE,188,80,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,96,0.192,0,PRICE_HESITATION,0.9997458,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.2326315259180195
