checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,touch_count,minutes_since_last_intervention,consecutive_ignored_interventions,opt_out_flag,recoverability_score,decision,stop_reason
CHK_002856,2026-01-21 07:44:00,808.0,UPI,MOBILE,182,112,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,66.0,127,0.5677,1,1,76,1,False,0.5677,STOP,COOLDOWN
CHK_002857,2026-01-04 01:03:00,11273.0,UPI,DESKTOP,274,48,0,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,224,0.0471,0,0,734,0,False,0.0471,STOP,LOW_RECOVERABILITY
CHK_002858,2026-01-13 01:56:00,13875.0,CARD,MOBILE,298,386,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1238,0.0823,0,0,992,1,False,0.0823,STOP,LOW_RECOVERABILITY
CHK_002859,2026-01-24 01:41:00,11455.0,UPI,MOBILE,121,110,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,424,0.02,0,0,883,1,False,0.02,STOP,LOW_RECOVERABILITY
CHK_002860,2026-01-04 02:20:00,9214.0,WALLET,MOBILE,429,408,2,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,7.0,95,0.6626,1,0,166,0,False,0.6626,CONTINUE,NONE
CHK_002861,2026-01-20 23:53:00,7596.0,UPI,DESKTOP,408,661,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,343,0.2846,0,3,283,1,False,0.2846,STOP,MAX_TOUCHES
CHK_002862,2026-01-05 12:55:00,3195.0,UPI,MOBILE,404,32,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,319,0.4264,0,0,703,0,False,0.4264,CONTINUE,NONE
CHK_002863,2026-01-23 05:48:00,2240.0,WALLET,DESKTOP,449,471,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,231,0.4628,0,4,88,0,False,0.4628,STOP,MAX_TOUCHES
CHK_002864,2026-01-11 07:31:00,7739.0,WALLET,MOBILE,301,30,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,188.0,225,0.5457,1,1,543,2,False,0.5457,STOP,IGNORED_INTERVENTIONS
CHK_002865,2026-01-10 18:33:00,7053.0,UPI,MOBILE,378,448,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,45,0.6037,0,0,648,0,False,0.6037,CONTINUE,NONE
CHK_002866,2026-01-29 20:35:00,3962.0,CARD,DESKTOP,618,151,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,55.0,303,0.4685,1,1,155,0,False,0.4685,STOP,COOLDOWN
CHK_002867,2026-01-18 15:01:00,10892.0,UPI,MOBILE,580,190,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,375,0.0782,0,1,249,1,False,0.0782,STOP,COOLDOWN
CHK_002868,2026-01-21 17:32:00,1624.0,CARD,MOBILE,348,39,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,136.0,208,0.4003,1,2,94,0,False,0.4003,STOP,COOLDOWN
CHK_002869,2026-01-17 17:48:00,5667.0,UPI,DESKTOP,730,125,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3519,0.1573,0,0,16,1,False,0.1573,STOP,LOW_RECOVERABILITY
CHK_002870,2026-01-16 19:32:00,5038.0,WALLET,MOBILE,620,81,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,150.0,489,0.4502,1,0,116,0,False,0.4502,CONTINUE,NONE
CHK_002871,2026-01-24 21:36:00,5167.0,CARD,DESKTOP,800,239,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,861.0,1194,0.2349,1,3,982,0,False,0.2349,STOP,MAX_TOUCHES
CHK_002872,2026-01-13 18:19:00,3601.0,WALLET,MOBILE,478,152,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,1324,0.4756,0,3,332,2,False,0.4756,STOP,MAX_TOUCHES
CHK_002873,2026-01-19 19:22:00,4074.0,UPI,DESKTOP,163,60,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1004,0.2369,0,3,822,1,False,0.2369,STOP,MAX_TOUCHES
CHK_002874,2026-01-07 07:25:00,2779.0,UPI,MOBILE,747,107,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,38.0,132,0.6419,1,0,521,0,False,0.6419,CONTINUE,NONE
CHK_002875,2026-01-29 11:01:00,5390.0,CARD,DESKTOP,157,254,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,75,0.1486,0,2,79,0,False,0.1486,STOP,COOLDOWN
CHK_002876,2026-01-22 18:49:00,9688.0,CARD,MOBILE,195,358,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,1769,0.2109,0,1,645,2,False,0.2109,STOP,IGNORED_INTERVENTIONS
CHK_002877,2026-01-13 16:48:00,2252.0,WALLET,MOBILE,331,45,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,73,0.5685,0,1,431,0,False,0.5685,CONTINUE,NONE
CHK_002878,2026-01-04 06:15:00,14765.0,WALLET,MOBILE,790,466,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,954,0.2915,0,0,202,1,False,0.2915,CONTINUE,NONE
CHK_002879,2026-01-10 23:22:00,13310.0,CARD,DESKTOP,755,394,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,142.0,252,0.1595,1,1,115,1,False,0.1595,STOP,COOLDOWN
CHK_002880,2026-01-18 00:45:00,991.0,UPI,MOBILE,583,396,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,5.0,26,0.7794,1,0,962,1,False,0.7794,CONTINUE,NONE
CHK_002881,2026-01-23 11:53:00,13032.0,CARD,MOBILE,356,105,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1265,0.0566,0,0,219,2,False,0.0566,STOP,IGNORED_INTERVENTIONS
CHK_002882,2026-01-16 04:38:00,8139.0,WALLET,DESKTOP,423,77,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1414,0.386,0,3,252,1,False,0.386,STOP,MAX_TOUCHES
CHK_002883,2026-01-13 08:18:00,9864.0,CARD,DESKTOP,493,107,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,99,0.4217,0,0,168,1,False,0.4217,CONTINUE,NONE
CHK_002884,2026-01-11 18:25:00,1281.0,WALLET,MOBILE,521,703,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,7,0.4347,0,0,846,2,False,0.4347,STOP,IGNORED_INTERVENTIONS
CHK_002885,2026-01-17 01:18:00,8509.0,WALLET,DESKTOP,300,232,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,57,0.3299,0,0,315,1,False,0.3299,CONTINUE,NONE
CHK_002886,2026-01-05 21:25:00,8124.0,WALLET,DESKTOP,474,461,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,190,0.1994,0,3,716,0,False,0.1994,STOP,MAX_TOUCHES
CHK_002887,2026-01-06 02:31:00,742.0,WALLET,MOBILE,545,72,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,68.0,150,0.5795,1,1,809,0,False,0.5795,CONTINUE,NONE
CHK_002888,2026-01-29 03:52:00,14014.0,WALLET,MOBILE,187,244,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,94,0.1122,0,0,371,1,False,0.1122,STOP,LOW_RECOVERABILITY
CHK_002889,2026-01-11 09:36:00,7571.0,UPI,DESKTOP,133,634,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,117,0.2676,0,2,759,2,False,0.2676,STOP,IGNORED_INTERVENTIONS
CHK_002890,2026-01-01 16:09:00,2600.0,UPI,MOBILE,659,440,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,322.0,323,0.3789,1,2,876,0,False,0.3789,CONTINUE,NONE
CHK_002891,2026-01-12 17:55:00,11969.0,WALLET,DESKTOP,410,465,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,468.0,1081,0.4319,1,0,976,0,False,0.4319,CONTINUE,NONE
CHK_002892,2026-01-28 08:50:00,736.0,WALLET,MOBILE,651,417,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,74.0,177,0.5965,1,1,582,3,False,0.5965,STOP,IGNORED_INTERVENTIONS
CHK_002893,2026-01-15 10:48:00,5919.0,CARD,DESKTOP,268,34,2,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,141.0,339,0.4196,1,2,155,1,False,0.4196,STOP,COOLDOWN
CHK_002894,2026-01-30 06:25:00,4727.0,UPI,DESKTOP,762,374,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,282,0.3109,0,1,613,0,False,0.3109,CONTINUE,NONE
CHK_002895,2026-01-08 12:20:00,5158.0,UPI,DESKTOP,162,445,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,1243,0.3211,0,0,12,1,False,0.3211,CONTINUE,NONE
CHK_002896,2026-01-21 16:43:00,2989.0,CARD,DESKTOP,184,466,2,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,281.0,325,0.1807,1,3,507,3,False,0.1807,STOP,MAX_TOUCHES
CHK_002897,2026-01-15 03:37:00,5933.0,UPI,MOBILE,873,77,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,318,0.3494,0,1,464,2,False,0.3494,STOP,IGNORED_INTERVENTIONS
CHK_002898,2026-01-14 11:43:00,9630.0,WALLET,DESKTOP,196,344,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,14.0,302,0.5888,1,0,782,1,False,0.5888,CONTINUE,NONE
CHK_002899,2026-01-30 16:51:00,6730.0,CARD,DESKTOP,589,500,0,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,100,0.3518,0,0,803,0,False,0.3518,CONTINUE,NONE
CHK_002900,2026-01-29 09:22:00,3282.0,CARD,DESKTOP,139,210,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,225,0.319,0,0,219,2,False,0.319,STOP,IGNORED_INTERVENTIONS
CHK_002901,2026-01-26 06:16:00,8607.0,UPI,DESKTOP,413,144,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,59,0.4629,0,0,14,1,False,0.4629,CONTINUE,NONE
CHK_002902,2026-01-05 10:24:00,5456.0,CARD,DESKTOP,348,471,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,42.0,128,0.6611,1,2,749,2,False,0.6611,STOP,IGNORED_INTERVENTIONS
CHK_002903,2026-01-25 11:17:00,4198.0,UPI,MOBILE,473,89,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,42.0,77,0.4364,1,0,116,0,False,0.4364,CONTINUE,NONE
CHK_002904,2026-01-30 19:19:00,9151.0,WALLET,DESKTOP,373,62,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,223,0.617,0,0,330,0,False,0.617,CONTINUE,NONE
CHK_002905,2026-01-29 08:49:00,8646.0,WALLET,DESKTOP,591,118,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,365.0,3618,0.2758,1,1,55,0,False,0.2758,STOP,COOLDOWN
CHK_002906,2026-01-29 13:13:00,1032.0,UPI,DESKTOP,666,559,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,189.0,280,0.2848,1,0,350,0,False,0.2848,CONTINUE,NONE
CHK_002907,2026-01-24 04:15:00,5758.0,CARD,DESKTOP,205,407,2,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,171.0,441,0.6339,1,4,131,1,False,0.6339,STOP,MAX_TOUCHES
CHK_002908,2026-01-06 14:57:00,5880.0,UPI,MOBILE,362,239,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,321,0.2127,0,0,994,3,False,0.2127,STOP,IGNORED_INTERVENTIONS
CHK_002909,2026-01-05 02:54:00,1438.0,CARD,DESKTOP,250,155,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,337,0.383,0,0,225,1,False,0.383,CONTINUE,NONE
CHK_002910,2026-01-17 19:36:00,5228.0,UPI,MOBILE,750,236,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,50.0,63,0.5918,1,0,307,2,False,0.5918,STOP,IGNORED_INTERVENTIONS
CHK_002911,2026-01-19 14:42:00,7084.0,WALLET,MOBILE,704,234,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,29.0,263,0.4794,1,0,474,0,False,0.4794,CONTINUE,NONE
CHK_002912,2026-01-04 13:07:00,12399.0,CARD,DESKTOP,295,299,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1855,0.0305,0,0,905,2,False,0.0305,STOP,IGNORED_INTERVENTIONS
CHK_002913,2026-01-21 00:26:00,8646.0,WALLET,DESKTOP,595,192,1,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,280,0.2883,0,2,221,2,False,0.2883,STOP,COOLDOWN
CHK_002914,2026-01-10 10:46:00,7536.0,UPI,MOBILE,335,459,1,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,608,0.3548,0,4,172,1,False,0.3548,STOP,MAX_TOUCHES
CHK_002915,2026-01-02 04:55:00,5322.0,CARD,DESKTOP,274,106,3,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,17.0,24,0.7516,1,0,339,1,True,0.7516,STOP,OPT_OUT
CHK_002916,2026-01-08 02:49:00,7710.0,CARD,MOBILE,230,226,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,3281,0.493,0,1,796,1,False,0.493,CONTINUE,NONE
CHK_002917,2026-01-25 02:49:00,14616.0,CARD,MOBILE,484,33,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,30,0.2829,0,2,505,1,False,0.2829,CONTINUE,NONE
CHK_002918,2026-01-15 05:02:00,4491.0,UPI,MOBILE,642,528,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,49,0.4968,0,2,820,0,False,0.4968,CONTINUE,NONE
CHK_002919,2026-01-20 10:57:00,14436.0,UPI,DESKTOP,211,395,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,43,0.2229,0,0,156,2,False,0.2229,STOP,IGNORED_INTERVENTIONS
CHK_002920,2026-01-27 04:25:00,5084.0,WALLET,MOBILE,261,391,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,137.0,164,0.6848,1,0,150,3,False,0.6848,STOP,IGNORED_INTERVENTIONS
CHK_002921,2026-01-05 07:44:00,2170.0,WALLET,DESKTOP,253,482,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,137.0,225,0.3586,1,0,696,0,False,0.3586,CONTINUE,NONE
CHK_002922,2026-01-07 02:13:00,6762.0,WALLET,DESKTOP,605,382,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,275,0.4105,0,2,177,1,False,0.4105,STOP,COOLDOWN
CHK_002923,2026-01-24 16:56:00,1151.0,UPI,DESKTOP,242,459,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,2483,0.35,0,2,532,1,False,0.35,CONTINUE,NONE
CHK_002924,2026-01-06 06:36:00,12646.0,UPI,MOBILE,290,497,1,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,3895,0.1088,0,0,111,1,False,0.1088,STOP,LOW_RECOVERABILITY
CHK_002925,2026-01-22 15:54:00,6416.0,CARD,DESKTOP,136,632,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,288,0.1814,0,0,682,1,False,0.1814,STOP,LOW_RECOVERABILITY
CHK_002926,2026-01-04 11:05:00,8150.0,CARD,DESKTOP,370,184,0,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,2,0,PAYMENT_FAILURE,0,,204,0.1685,0,3,137,2,False,0.1685,STOP,MAX_TOUCHES
CHK_002927,2026-01-02 01:37:00,7687.0,CARD,MOBILE,484,144,2,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,71.0,217,0.3333,1,2,232,0,False,0.3333,STOP,COOLDOWN
CHK_002928,2026-01-12 01:13:00,8051.0,WALLET,DESKTOP,556,398,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,180,0.4762,0,4,331,0,False,0.4762,STOP,MAX_TOUCHES
CHK_002929,2026-01-07 21:42:00,10406.0,UPI,MOBILE,657,80,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,154,0.2317,0,2,541,2,False,0.2317,STOP,IGNORED_INTERVENTIONS
CHK_002930,2026-01-17 10:57:00,10188.0,WALLET,DESKTOP,192,258,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,0,,3246,0.0622,0,0,892,1,False,0.0622,STOP,LOW_RECOVERABILITY
CHK_002931,2026-01-07 06:34:00,2065.0,UPI,DESKTOP,657,389,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,152,0.5422,0,1,306,2,False,0.5422,STOP,COOLDOWN
CHK_002932,2026-01-27 04:01:00,12968.0,WALLET,MOBILE,482,495,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,218,0.0814,0,1,160,0,False,0.0814,STOP,COOLDOWN
CHK_002933,2026-01-10 18:31:00,2351.0,WALLET,MOBILE,496,349,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1687,0.3905,0,0,401,0,False,0.3905,CONTINUE,NONE
CHK_002934,2026-01-12 10:51:00,6728.0,UPI,DESKTOP,203,126,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,278,0.1143,0,1,589,3,False,0.1143,STOP,IGNORED_INTERVENTIONS
CHK_002935,2026-01-29 02:24:00,3239.0,WALLET,MOBILE,653,435,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,307,0.3516,0,2,277,0,False,0.3516,STOP,COOLDOWN
CHK_002936,2026-01-19 23:18:00,9326.0,WALLET,DESKTOP,327,205,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,91.0,114,0.4878,1,0,319,2,False,0.4878,STOP,IGNORED_INTERVENTIONS
CHK_002937,2026-01-11 18:49:00,698.0,UPI,MOBILE,356,143,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,124.0,294,0.6147,1,2,532,2,False,0.6147,STOP,IGNORED_INTERVENTIONS
CHK_002938,2026-01-27 03:11:00,6674.0,CARD,MOBILE,216,669,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,15.0,80,0.2711,1,1,896,1,False,0.2711,CONTINUE,NONE
CHK_002939,2026-01-19 04:03:00,8775.0,UPI,MOBILE,529,175,0,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,1256,0.2898,0,4,496,0,False,0.2898,STOP,MAX_TOUCHES
CHK_002940,2026-01-28 11:51:00,2637.0,WALLET,MOBILE,667,327,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,690.0,1224,0.5337,1,0,362,1,False,0.5337,CONTINUE,NONE
CHK_002941,2026-01-13 11:11:00,8374.0,UPI,DESKTOP,183,300,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,18.0,142,0.6238,1,0,371,2,False,0.6238,STOP,IGNORED_INTERVENTIONS
CHK_002942,2026-01-18 21:45:00,7888.0,UPI,MOBILE,200,608,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,57,0.3651,0,1,891,0,False,0.3651,CONTINUE,NONE
CHK_002943,2026-01-16 10:16:00,11601.0,WALLET,DESKTOP,430,220,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,25,0.2631,0,0,654,0,False,0.2631,CONTINUE,NONE
CHK_002944,2026-01-29 07:52:00,5692.0,WALLET,DESKTOP,655,499,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1288,0.3501,0,2,35,0,False,0.3501,STOP,COOLDOWN
CHK_002945,2026-01-28 07:47:00,5038.0,WALLET,MOBILE,220,379,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2020,0.0825,0,2,302,0,False,0.0825,STOP,COOLDOWN
CHK_002946,2026-01-27 06:34:00,657.0,CARD,DESKTOP,223,797,1,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,49.0,64,0.2319,1,0,437,2,False,0.2319,STOP,IGNORED_INTERVENTIONS
CHK_002947,2026-01-04 02:51:00,7960.0,UPI,MOBILE,438,435,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,227,0.2045,0,1,725,2,False,0.2045,STOP,IGNORED_INTERVENTIONS
CHK_002948,2026-01-05 18:21:00,8367.0,CARD,MOBILE,390,762,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,237,0.118,0,1,31,3,False,0.118,STOP,COOLDOWN
CHK_002949,2026-01-29 03:44:00,3383.0,CARD,MOBILE,580,477,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,288.0,626,0.3624,1,0,185,1,False,0.3624,CONTINUE,NONE
CHK_002950,2026-01-11 20:36:00,3352.0,WALLET,DESKTOP,356,392,0,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,137,0.5344,0,3,173,2,False,0.5344,STOP,MAX_TOUCHES
CHK_002951,2026-01-09 20:38:00,8305.0,UPI,DESKTOP,154,170,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,241,0.4436,0,2,565,0,False,0.4436,CONTINUE,NONE
CHK_002952,2026-01-29 01:37:00,5274.0,UPI,DESKTOP,200,244,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,220,0.3049,0,1,672,1,False,0.3049,CONTINUE,NONE
CHK_002953,2026-01-12 05:11:00,7281.0,CARD,MOBILE,564,252,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,353,0.502,0,2,249,1,False,0.502,STOP,COOLDOWN
CHK_002954,2026-01-05 02:29:00,3238.0,CARD,DESKTOP,263,158,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1329,0.6577,0,1,762,3,False,0.6577,STOP,IGNORED_INTERVENTIONS
CHK_002955,2026-01-12 10:44:00,8838.0,UPI,DESKTOP,317,499,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,162.0,173,0.2365,1,3,934,2,False,0.2365,STOP,MAX_TOUCHES
CHK_002956,2026-01-23 13:01:00,7849.0,WALLET,MOBILE,622,59,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,12.0,20,0.4108,1,1,278,3,False,0.4108,STOP,COOLDOWN
CHK_002957,2026-01-07 12:06:00,8938.0,UPI,MOBILE,656,112,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,32.0,32,0.6867,1,2,682,2,False,0.6867,STOP,IGNORED_INTERVENTIONS
CHK_002958,2026-01-25 05:58:00,1383.0,CARD,DESKTOP,238,206,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,20.0,153,0.4382,1,3,694,2,False,0.4382,STOP,MAX_TOUCHES
CHK_002959,2026-01-11 22:39:00,3993.0,UPI,MOBILE,380,26,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,78,0.5553,0,0,1,0,False,0.5553,CONTINUE,NONE
CHK_002960,2026-01-06 21:19:00,6857.0,CARD,MOBILE,211,51,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,132.0,327,0.3906,1,2,193,2,False,0.3906,STOP,COOLDOWN
CHK_002961,2026-01-14 23:36:00,2973.0,WALLET,DESKTOP,555,183,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,213,0.4616,0,0,165,1,False,0.4616,CONTINUE,NONE
CHK_002962,2026-01-18 23:04:00,11540.0,UPI,DESKTOP,126,191,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,318,0.0604,0,0,758,0,False,0.0604,STOP,LOW_RECOVERABILITY
CHK_002963,2026-01-17 23:46:00,12032.0,UPI,MOBILE,196,60,2,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,110,0.2609,0,0,924,0,False,0.2609,CONTINUE,NONE
CHK_002964,2026-01-25 17:02:00,848.0,CARD,DESKTOP,254,252,1,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,9.0,2225,0.488,1,4,755,1,True,0.488,STOP,OPT_OUT
CHK_002965,2026-01-10 16:10:00,647.0,UPI,MOBILE,502,406,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,136,0.5274,0,3,109,0,False,0.5274,STOP,MAX_TOUCHES
CHK_002966,2026-01-02 18:04:00,7705.0,UPI,MOBILE,602,434,2,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,1,11.0,139,0.4745,1,2,379,0,False,0.4745,CONTINUE,NONE
CHK_002967,2026-01-10 20:29:00,7368.0,CARD,MOBILE,632,122,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,278,0.4834,0,2,834,1,False,0.4834,CONTINUE,NONE
CHK_002968,2026-01-14 00:58:00,5021.0,WALLET,MOBILE,221,335,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,288,0.5139,0,1,998,3,False,0.5139,STOP,IGNORED_INTERVENTIONS
