checkout_id,action,execution_status,payload,simulated_outcome
CHK_000828,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000828', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000829,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000830,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000831,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000832,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 635500, 'currency': 'INR', 'reference_id': 'CHK_000832', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000833,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000834,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000835,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000836,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000837,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000838,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000839,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000839', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000840,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000841,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000842,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000843,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000843', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000844,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000845,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000846,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000847,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000848,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000849,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000849', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000850,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000851,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000852,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000853,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000854,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000855,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000856,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000857,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000858,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000858', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000859,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000860,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000861,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000862,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000863,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000864,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 837.4}",RECOVERED
CHK_000865,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000865', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000866,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000867,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000868,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000868', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000869,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000870,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000871,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000872,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000873,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000874,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000874', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000875,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000876,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000877,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000878,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000879,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000880,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000880', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000881,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000881', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000882,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000883,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000883', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000884,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000885,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000886,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000886', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000887,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000888,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000889,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000890,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000890', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000891,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 884.8}",PENDING
CHK_000892,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000893,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000893', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000894,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000895,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000896,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000896', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000897,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000898,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000899,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 817.5}",RECOVERED
CHK_000900,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000900', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000901,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000902,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000903,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000904,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000905,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000905', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000906,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000907,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000908,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000908', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000909,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000910,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000911,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000912,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000912', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000913,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000914,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000915,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_000916,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 121300, 'currency': 'INR', 'reference_id': 'CHK_000916', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000917,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000918,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000919,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000920,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000921,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000922,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000923,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000924,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000925,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 522300, 'currency': 'INR', 'reference_id': 'CHK_000925', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000926,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000927,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000928,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000929,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000930,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000930', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000931,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000932,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000933,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000934,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000935,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000936,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000937,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000937', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000938,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000939,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000940,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000941,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000941', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000942,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000943,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000944,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 390300, 'currency': 'INR', 'reference_id': 'CHK_000944', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000945,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000946,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000947,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000947', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000948,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000949,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000950,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1117.5}",PENDING
CHK_000951,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000952,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000953,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_000954,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000955,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000955', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000956,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000957,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000958,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000959,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000960,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000961,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000962,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000962', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000963,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000964,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000964', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000965,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 931400, 'currency': 'INR', 'reference_id': 'CHK_000965', 'description': 'Checkout recovery payment link'}",PENDING
CHK_000966,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000967,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000968,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000969,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000970,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000971,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 751.8}",PENDING
CHK_000972,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000973,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000974,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000975,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000975', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000976,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000976', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000977,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000978,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000979,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000980,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000981,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_000982,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 970.1}",PENDING
CHK_000983,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_000984,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000985,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000985', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_000986,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000987,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000988,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_000989,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000990,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000991,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_000992,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000993,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000994,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_000994', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_000995,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1214.2}",RECOVERED
CHK_000996,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 848300, 'currency': 'INR', 'reference_id': 'CHK_000996', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_000997,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000998,STOP,SKIPPED,None,NOT_CONTACTED
CHK_000999,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001000,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001001,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001002,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001003,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001004,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001005,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001006,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001007,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001008,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001008', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001009,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_001010,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001010', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001011,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001012,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001013,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001014,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_001015,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_001016,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001017,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001018,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001019,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001020,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001020', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001021,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001022,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_001023,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001024,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001025,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001026,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001026', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001027,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001028,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001029,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001029', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001030,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_001031,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001032,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001033,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001033', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001034,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001035,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001036,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001037,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 721800, 'currency': 'INR', 'reference_id': 'CHK_001037', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_001038,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001038', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001039,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_001040,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_001041,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_001042,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001043,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001044,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_001045,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001046,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001046', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001047,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001047', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001048,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001048', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001049,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001050,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001051,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001052,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001053,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001054,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001054', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001055,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001056,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 999100, 'currency': 'INR', 'reference_id': 'CHK_001056', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_001057,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001058,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001059,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001060,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1132.6}",PENDING
CHK_001061,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001062,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001063,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001063', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001064,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001064', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001065,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001066,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001067,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_001068,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001069,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_001070,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1282.6}",PENDING
CHK_001071,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001072,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001073,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001073', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001074,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001075,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001076,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 168600, 'currency': 'INR', 'reference_id': 'CHK_001076', 'description': 'Checkout recovery payment link'}",PENDING
CHK_001077,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001078,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001078', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001079,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001080,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001081,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_001082,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001082', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001083,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001084,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001085,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001086,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001087,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 526700, 'currency': 'INR', 'reference_id': 'CHK_001087', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_001088,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001089,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001090,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001090', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_001091,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001092,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_001093,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001094,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001095,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001096,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 820200, 'currency': 'INR', 'reference_id': 'CHK_001096', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_001097,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001097', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001098,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001098', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001099,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001100,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001100', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_001101,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 824900, 'currency': 'INR', 'reference_id': 'CHK_001101', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_001102,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001103,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001104,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001105,STOP,SKIPPED,None,NOT_CONTACTED
CHK_001106,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_001106', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
